fixture,context,alpha,onset_days,median_lag_days,mean_lag_days,total_mass,actual_bin_day_0,actual_bin_day_1,actual_bin_day_2,actual_bin_day_3,actual_bin_day_4,actual_bin_day_5,actual_bin_day_6,actual_bin_day_7,actual_bin_day_8,actual_bin_day_9,est_bin_no_shift_day_0,est_bin_with_shift_day_0,est_bin_no_shift_day_1,est_bin_with_shift_day_1,est_bin_no_shift_day_2,est_bin_with_shift_day_2,est_bin_no_shift_day_3,est_bin_with_shift_day_3,est_bin_no_shift_day_4,est_bin_with_shift_day_4,est_bin_no_shift_day_5,est_bin_with_shift_day_5,est_bin_no_shift_day_6,est_bin_with_shift_day_6,est_bin_no_shift_day_7,est_bin_with_shift_day_7,est_bin_no_shift_day_8,est_bin_with_shift_day_8,est_bin_no_shift_day_9,est_bin_with_shift_day_9,out_wide_csv
"param-registry/test/amplitude/window-other-day2.json","window-other-day2",0.01,5.33,8.65287037037037,10.778133055555555,33,0,0,0,0,0,1,1,11,4,16,0.01865287197332044,0,0.42852065480942475,0,1.3675304890853006,0,2.216891064589197,0,2.699417803500375,0,2.8497608786819626,1.7710625448453912,2.7791617103612944,6.297851280621273,2.5853787762314897,5.558268563970327,2.335546553204238,4.186082111579641,15.719139197563397,15.186735498983367,"graph-editor/tmp/onset-fit-quality/window-other-day2.daybins10.wide.csv"
"param-registry/test/amplitude/window-paid-social-day2.json","window-paid-social-day2",0.01,4.635,7.000364583333333,6.24573880787037,6,0,0,0,0,2,0,0,4,0,0,0.00029847403881988477,0,0.03637164767544354,0,0.2337268129445642,0,0.5185941646472725,0,0.7137575492853009,0.0005575679113598575,0.7705731027209004,0.8140202444362923,0.7264289116688419,2.184684235809309,0.6317459064614163,1.5582919578977774,0.5226079850128533,0.7811403635831025,1.845895445544587,0.661305630362159,"graph-editor/tmp/onset-fit-quality/window-paid-social-day2.daybins10.wide.csv"
"param-registry/test/amplitude/window-influencer-day2.json","window-influencer-day2",0.01,4.178333333333334,6.272089120370371,8.59855613425926,28,0,0,0,0,10,4,1,5.404395604395605,0.421978021978022,7.173626373626374,0.003367251141154215,0,0.30825322828029056,0,1.6513772067430104,0,3.193440150073701,0,3.947786054077654,0.8592953435407975,3.90625848087364,10.070416582448456,3.4229731963467236,9.360722845437172,2.79559479921269,4.506355447638393,2.188809897404774,1.8696802238164905,6.582139735846363,1.333529557118693,"graph-editor/tmp/onset-fit-quality/window-influencer-day2.daybins10.wide.csv"
"param-registry/test/amplitude/window-paid-search-day2.json","window-paid-search-day2",0.01,4.045,7.000405092592593,9.358326898148148,9,0,0,0,0,2,1,0,3,1,2,0.0004476897001360336,0,0.0545556927010577,0,0.35058213488949774,0,0.7778789218438178,0,1.0706254018057118,0.10737435603605783,1.155853161837725,1.730990279343926,1.0896414372268581,2.6606510037079842,0.947620314576275,1.9805249332463106,0.7839154518639,1.1643425116572552,2.768879793555021,1.356116916008466,"graph-editor/tmp/onset-fit-quality/window-paid-search-day2.daybins10.wide.csv"
